product,months,country,sub country,area,value
Product 1,Jun,Chakradharpur,India,Jharkhand,23933.684950189498
Product 1,Jun,Chaklāsi,India,Gujarat,12473.843976594771
Product 1,Jun,Chākia,India,Bihar,48946.98895018664
Product 1,Jun,Chākan,India,Maharashtra,47723.91779851187
Product 1,Jun,Chāībāsa,India,Jharkhand,10925.001882638173
Product 1,Jun,Canning,India,West Bengal,23893.773812974672
Product 1,Jun,Cannanore,India,Kerala,46631.48317846985
Product 1,Jun,Kolkata,India,West Bengal,17234.566892560706
Product 1,Jun,Byādgi,India,Karnataka,36669.47553856559
Product 1,Jun,Buxar,India,Bihar,41833.283523049955
Product 1,Jun,Burla,India,Odisha,38342.52631252886
Product 1,Jun,Burhar,India,Madhya Pradesh,34819.788324848574
Product 1,Jun,Burhānpur,India,Madhya Pradesh,44091.13436831906
Product 1,Jun,Būndu,India,Jharkhand,42656.763049454996
Product 1,Jun,Būndi,India,Rajasthan,33604.29595804702
Product 1,Jun,Buldāna,India,Maharashtra,13198.951729865734
Product 1,Jun,Bulandshahr,India,Uttar Pradesh,21851.57810131405
Product 1,Jun,Budhlāda,India,Punjab,45851.82819757251
Product 1,Jun,Budhāna,India,Uttar Pradesh,48241.745119818464
Product 1,Jun,Budaun,India,Uttar Pradesh,14339.728481855385
Product 1,Jun,Brājarājnagar,India,Odisha,28485.845666401496
Product 1,Jun,Brahmapur,India,Odisha,47764.66623777006
Product 1,Jun,Botād,India,Gujarat,47262.86622290111
Product 1,Jun,Borsad,India,Gujarat,14366.172020477803
Product 1,Jun,Borivli,India,Maharashtra,28752.02280179643
Product 1,Jun,Bongaigaon,India,Assam,25147.404764290033
Product 1,Jun,Mumbai,India,Maharashtra,23993.017864698177
Product 1,Jun,Bolpur,India,West Bengal,44029.76463799801
Product 1,Jun,Bokāro,India,Jharkhand,39210.26835294441
Product 1,Jun,Bokajān,India,Assam,33766.664469594296
Product 1,Jun,Boisar,India,Maharashtra,35511.59758670038
Product 1,Jun,Bodināyakkanūr,India,Tamil Nadu,32700.636340345525
Product 1,Jun,Buddh Gaya,India,Bihar,43847.65193562043
Product 1,Jun,Bodhan,India,Telangana,23975.93527533063
Product 1,Jun,Bobbili,India,Andhra Pradesh,11989.004785884747
Product 1,Jun,Biswān,India,Uttar Pradesh,13137.219551477654
Product 1,Jun,Bissāu,India,Rajasthan,13170.819108232665
Product 1,Jun,Bishnupur,India,West Bengal,11370.172239181127
Product 1,Jun,Bisauli,India,Uttar Pradesh,28718.64546987889
Product 1,Jun,Bīsalpur,India,Uttar Pradesh,37160.84101836728
Product 1,Jun,Birūr,India,Karnataka,35627.35947020601
Product 1,Jun,Bīrpur,India,Bihar,17145.614861145386
Product 1,Jun,Birmitrapur,India,Odisha,31503.496248761974
Product 1,Jun,Binka,India,Odisha,43891.33217191671
Product 1,Jun,Bindki,India,Uttar Pradesh,25881.10876332676
Product 1,Jun,Etāwa,India,Madhya Pradesh,23216.0574730277
Product 1,Jun,Bilthra,India,Uttar Pradesh,29158.69134150599
Product 1,Jun,Bilsi,India,Uttar Pradesh,19715.251715709688
Product 1,Jun,Bilsanda,India,Uttar Pradesh,16572.180328015696
Product 1,Jun,Bilimora,India,Gujarat,19050.90064434814
Product 1,Jun,Bilhaur,India,Uttar Pradesh,43971.98573427148
Product 1,Jun,Bilgrām,India,Uttar Pradesh,10513.438582502798
Product 1,Jun,Bilgi,India,Karnataka,39641.23445844048
Product 1,Jun,Bīlāspur,India,Uttar Pradesh,27811.311571887734
Product 1,Jun,Bilāspur,India,Chhattisgarh,41001.816086759936
Product 1,Jun,Bilāsipāra,India,Assam,29499.384973133936
Product 1,Jun,Bilāri,India,Uttar Pradesh,44466.672681089985
Product 1,Jun,Bilāra,India,Rajasthan,10459.622719784304
Product 1,Jun,Bikramganj,India,Bihar,41562.47795397251
Product 1,Jun,Bīkaner,India,Rajasthan,13153.518605716954
Product 1,Jun,Bijnor,India,Uttar Pradesh,49347.771079675855
Product 1,Jun,Bijbiāra,India,Kashmir,22929.532046509776
Product 1,Jun,Bijāwar,India,Madhya Pradesh,21973.49045890025
Product 1,Jun,Bijapur,India,Karnataka,21494.39963516743
Product 1,Jun,Bihār,India,Bihar,40628.29386624934
Product 1,Jun,Bihārīganj,India,Bihar,21992.086384242695
Product 1,Jun,Bidhūna,India,Uttar Pradesh,33548.72727867632
Product 1,Jun,Bīdar,India,Karnataka,38133.29431706312
Product 1,Jun,Biaora,India,Madhya Pradesh,17003.140004250596
Product 1,Jun,Bhuvanagiri,India,Tamil Nadu,14073.623393584214
Product 1,Jun,Bhusāval,India,Maharashtra,13091.809053733377
Product 1,Jun,Bhūm,India,Maharashtra,49614.3199782641
Product 1,Jun,Bhuj,India,Gujarat,30616.55234001223
Product 1,Jun,Bhudgaon,India,Maharashtra,14834.186368286577
Product 1,Jun,Bhubaneshwar,India,Odisha,13315.79348383106
Product 1,Jun,Bhuban,India,Odisha,29595.639661190562
Product 1,Jun,Bhor,India,Maharashtra,38084.66568625546
Product 1,Jun,Bhopal,India,Madhya Pradesh,37105.39304579214
Product 1,Jun,Bhongīr,India,Telangana,42766.05765830258
Product 1,Jun,Bhongaon,India,Uttar Pradesh,34736.969632178734
Product 1,Jun,Bhogpur,India,Punjab,19486.257174163777
Product 1,Jun,Bhiwāni,India,Haryana,11593.692609691883
Product 1,Jun,Bhiwandi,India,Maharashtra,49084.23758939962
Product 1,Jun,Bhitarwār,India,Madhya Pradesh,12510.246734924567
Product 1,Jun,Bhīnmāl,India,Rajasthan,24450.84032989489
Product 1,Jun,Bhinga,India,Uttar Pradesh,22775.454766922085
Product 1,Jun,Bhindār,India,Rajasthan,48543.77265550896
Product 1,Jun,Bhind,India,Madhya Pradesh,29649.40701080982
Product 1,Jun,Bhīmunipatnam,India,Andhra Pradesh,46920.350001608684
Product 1,Jun,Bhīmavaram,India,Andhra Pradesh,14373.738528504382
Product 1,Jun,Bhīlwāra,India,Rajasthan,48550.21943050385
Product 1,Jun,Bhilai,India,Chhattisgarh,33850.380179215885
Product 1,Jun,Bhīkhi,India,Punjab,45986.798583499876
Product 1,Jun,Bhikangaon,India,Madhya Pradesh,36365.02430370334
Product 1,Jun,Bhāyāvadar,India,Gujarat,38358.08480715002
Product 1,Jun,Bhayandar,India,Maharashtra,43962.00324297507
Product 1,Jun,Bhawānipatna,India,Odisha,17873.84518430314
Product 1,Jun,Bhawānīgarh,India,Punjab,32178.21205938745
Product 1,Jun,Bhawāniganj,India,Madhya Pradesh,43068.789095505614
Product 1,Jun,Bhāvnagar,India,Gujarat,42736.32328684837
Product 1,Jun,Bhavāni,India,Tamil Nadu,27943.797939286324
Product 1,Jun,Bhattiprolu,India,Andhra Pradesh,45091.41079547249
Product 1,Jun,Bhātpāra,India,West Bengal,13636.143686342388
Product 1,Jun,Bhatkal,India,Karnataka,13264.801036398178
Product 1,Jun,Bhatinda,India,Punjab,17234.224406519854
Product 1,Jun,Bhātāpāra,India,Chhattisgarh,41848.8951766563
Product 1,Jun,Bhasāwar,India,Rajasthan,17360.397920252693
Product 1,Jun,Bharwāri,India,Uttar Pradesh,31437.88620295683
Product 1,Jun,Bharūch,India,Gujarat,27651.586678687792
Product 1,Jun,Bharthana,India,Uttar Pradesh,29283.283195765223
Product 1,Jun,Bharatpur,India,Rajasthan,27675.378785352026
Product 1,Jun,Bhānvad,India,Gujarat,47714.36685869579
Product 1,Jun,Bhānpurī,India,Chhattisgarh,39117.66429395477
Product 1,Jun,Bhānpura,India,Madhya Pradesh,29762.052691050318
Product 1,Jun,Bhanjanagar,India,Odisha,41223.74019055495
Product 1,Jun,Bhānder,India,Madhya Pradesh,21225.814697588612
Product 1,Jun,Bhandāra,India,Maharashtra,48151.80512046833
Product 1,Jun,Bhālki,India,Karnataka,43537.95384505953
Product 1,Jun,Bhaisa,India,Telangana,47251.405834662895
Product 1,Jun,Bhainsdehi,India,Madhya Pradesh,29292.84389759574
Product 1,Jun,Bhāgalpur,India,Bihar,45817.655250911586
Product 1,Jun,Bhadreswar,India,West Bengal,48294.90537052756
Product 1,Jun,Bhadrāvati,India,Karnataka,27706.64990727682
Product 1,Jun,Bhadrakh,India,Odisha,27591.518995626386
Product 1,Jun,Bhadrāchalam,India,Telangana,16947.49700203901
Product 1,Jun,Bhādra,India,Rajasthan,17517.87410553459
Product 1,Jun,Bhadohi,India,Uttar Pradesh,31637.360326435402
Product 1,Jun,Bhadaur,India,Punjab,11404.54395288649
Product 1,Jun,Bhādāsar,India,Rajasthan,16899.486377054352
Product 1,Jun,Bhachāu,India,Gujarat,45044.22062484225
Product 1,Jun,Bhabhua,India,Bihar,33169.63190292414
Product 1,Jun,Beypore,India,Kerala,35928.51108906123
Product 1,Jun,Bewar,India,Uttar Pradesh,49514.55100454926
Product 1,Jun,Betūl,India,Madhya Pradesh,42682.48815657993
Product 1,Jun,Bettiah,India,Bihar,42321.76774000324
Product 1,Jun,Betamcherla,India,Andhra Pradesh,42933.22930956265
Product 1,Jun,Beri Khās,India,Haryana,25579.19673204587
Product 1,Jun,Berasia,India,Madhya Pradesh,25936.121675033937
Product 1,Jun,Beohāri,India,Madhya Pradesh,23196.88053376433
Product 1,Jun,Bemetāra,India,Chhattisgarh,46487.11686282912
Product 1,Jun,Belūr,India,Karnataka,32391.934192078206
Product 1,Jun,Belsand,India,Bihar,27536.415321832777
Product 1,Jun,Belonia,India,Tripura,48194.570117282296
Product 1,Jun,Bellary,India,Karnataka,22025.66755727312
Product 1,Jun,Belgaum,India,Karnataka,21858.816303249852
Product 1,Jun,Beldānga,India,West Bengal,14947.130117525634
Product 1,Jun,Bela,India,Uttar Pradesh,28461.92182362797
Product 1,Jun,Behror,India,Rajasthan,24397.111369496444
Product 1,Jun,Behat,India,Uttar Pradesh,21920.611215503297
Product 1,Jun,Begusarai,India,Bihar,29884.168037191284
Product 1,Jun,Begūn,India,Rajasthan,10865.727449156868
Product 1,Jun,Begamganj,India,Madhya Pradesh,16498.438765413743
Product 1,Jun,Bedi,India,Gujarat,10346.278402967951
Product 1,Jun,Beāwar,India,Rajasthan,29481.856160823358
Product 1,Jun,Bāzpur,India,Uttarakhand,35464.910883265715
Product 1,Jun,Bayāna,India,Rajasthan,19748.101955558355
Product 1,Jun,Bawāna,India,NCT,42963.29155284282
Product 1,Jun,Bauda,India,Odisha,37286.46256941685
Product 1,Jun,Batāla,India,Punjab,24547.69851426337
Product 1,Jun,Baswa,India,Rajasthan,37713.27509425481
Product 1,Jun,Bāsudebpur,India,Odisha,14491.261076798408
Product 1,Jun,Bastī,India,Uttar Pradesh,31686.83004750051
Product 1,Jun,Bāsoda,India,Madhya Pradesh,17134.390949327684
Product 1,Jun,Basni,India,Rajasthan,21604.14293220373
Product 1,Jun,Basmat,India,Maharashtra,16904.76434786895
Product 1,Jun,Basi,India,Punjab,43325.17166878204
Product 1,Jun,Basi,India,Punjab,22143.144949660527
Product 1,Jun,Basi,India,Rajasthan,49464.85272186691
Product 1,Jun,Basavana Bāgevādi,India,Karnataka,13205.049471363069
Product 1,Jun,Basavakalyān,India,Karnataka,17917.187792217675
Product 1,Jun,Barwāni,India,Madhya Pradesh,14822.03948425262
Product 1,Jun,Barwāla,India,Haryana,16425.825349575538
Product 1,Jun,Bāruni,India,Bihar,23649.970095146982
Product 1,Jun,Bāruipur,India,West Bengal,22735.64528914456
Product 1,Jun,Bārsi,India,Maharashtra,17163.464861268905
Product 1,Jun,Barpeta,India,Assam,41300.05810179601
Product 1,Jun,Barpāli,India,Odisha,49376.476349398414
Product 1,Jun,Barnāla,India,Punjab,29927.13798215185
Product 1,Jun,Bārmer,India,Rajasthan,47865.82261866797
Product 1,Jun,Barki Saria,India,Jharkhand,45756.84749889187
Product 1,Jun,Barka Kāna,India,Jharkhand,44337.96812384814
Product 1,Jun,Barjala,India,Tripura,24179.78464358645
Product 1,Jun,Bari Sādri,India,Rajasthan,46277.26797088167
Product 1,Jun,Bāri,India,Rajasthan,11936.008808166942
Product 1,Jun,Barhiya,India,Bihar,20254.17392436311
Product 1,Jun,Bārh,India,Bihar,47728.86629622917
Product 1,Jun,Bargi,India,Madhya Pradesh,41199.90838410518
Product 1,Jun,Bargarh,India,Odisha,36391.65244595522
Product 1,Jun,Bareilly,India,Uttar Pradesh,13529.920948341889
Product 1,Jun,Bārdoli,India,Gujarat,33489.737070761315
Product 1,Jun,Barddhamān,India,West Bengal,26807.64766994475
Product 1,Jun,Bar Bigha,India,Bihar,28100.54595316051
Product 1,Jun,Baraut,India,Uttar Pradesh,13736.741079352903
Product 1,Jun,Barauli,India,Bihar,11259.130548874615
Product 1,Jun,Bārāsat,India,West Bengal,47731.413840460365
Product 1,Jun,Bārāsat,India,West Bengal,31542.45549801561
Product 1,Jun,Baranagar,India,West Bengal,41707.31416902278
Product 1,Jun,Bārān,India,Rajasthan,16788.22337625377
Product 1,Jun,Bāramūla,India,Kashmir,27417.168910498465
Product 1,Jun,Bārāmati,India,Maharashtra,22910.05153114049
Product 1,Jun,Bārākpur,India,West Bengal,41975.44377393597
Product 1,Jun,Bāpatla,India,Andhra Pradesh,14843.312587570541
Product 1,Jun,Banūr,India,Punjab,17830.59524551857
Product 1,Jun,Bantvāl,India,Karnataka,46200.13565038073
Product 1,Jun,Bāntva,India,Gujarat,39911.7616245307
Product 1,Jun,Bānswāra,India,Rajasthan,11850.901949073415
Product 1,Jun,Bānswāda,India,Telangana,19283.613863353698
Product 1,Jun,Bānsi,India,Uttar Pradesh,10253.94752594389
Product 1,Jun,Bānsdīh,India,Uttar Pradesh,13323.33416747348
Product 1,Jun,Bānsbāria,India,West Bengal,30358.707678155428
Product 1,Jun,Bannūr,India,Karnataka,29846.086148668248
Product 1,Jun,Banmankhi,India,Bihar,44994.11167733725
Product 1,Jun,Bānkura,India,West Bengal,42543.58085421233
Product 1,Jun,Bānki,India,Odisha,36398.61664332088
Product 1,Jun,Bānka,India,Bihar,30606.02561037684
Product 1,Jun,Bāngarmau,India,Uttar Pradesh,41723.6379461007
Product 1,Jun,Bangārapet,India,Karnataka,26425.51006811704
Product 1,Jun,Bangaon,India,Bihar,30628.11797848556
Product 1,Jun,Bangaon,India,West Bengal,27239.367032180005
Product 1,Jun,Banganapalle,India,Andhra Pradesh,29381.715430628345
Product 1,Jun,Bengaluru,India,Karnataka,14772.614574764048
Product 1,Jun,Banga,India,Punjab,42105.29879504231
Product 1,Jun,Bandipura,India,Kashmir,27720.025791904853
Product 1,Jun,Bāndīkūi,India,Rajasthan,47831.89393519504
Product 1,Jun,Bānda,India,Uttar Pradesh,13265.745918557022
Product 1,Jun,Banda,India,Madhya Pradesh,42257.678199590424
Product 1,Jun,Banat,India,Uttar Pradesh,21704.495176771186
Product 1,Jun,Bānapur,India,Odisha,17768.77847310942
Product 1,Jun,Bāmor Kalān,India,Madhya Pradesh,45186.00936918362
Product 1,Jun,Bālurghāt,India,West Bengal,38175.50646802697
Product 1,Jun,Bālugaon,India,Odisha,38337.60328457387
Product 1,Jun,Balrāmpur,India,Uttar Pradesh,41999.750972110174
Product 1,Jun,Bālotra,India,Rajasthan,38569.634415755965
Product 1,Jun,Baloda Bāzār,India,Chhattisgarh,26912.615204326426
Product 1,Jun,Balod,India,Chhattisgarh,25483.57865070364
Product 1,Jun,Bāli,India,West Bengal,19777.260867352692
Product 1,Jun,Ballālpur,India,Maharashtra,24267.151346883045
Product 1,Jun,Bāli,India,Rajasthan,37516.59718888416
Product 1,Jun,Balasore,India,Odisha,35681.2063390566
Product 1,Jun,Balarāmpur,India,West Bengal,37869.62153133971
Product 1,Jun,Bālāpur,India,Maharashtra,33539.03038878288
Product 1,Jun,Balāngīr,India,Odisha,13383.206955307747
Product 1,Jun,Bālāghāt,India,Madhya Pradesh,23392.416684205906
Product 1,Jun,Bālāchor,India,Punjab,23613.005123160252
Product 1,Jun,Bakhtiyārpur,India,Bihar,44370.40247102538
Product 1,Jun,Baj Baj,India,West Bengal,11070.821401652182
Product 1,Jun,Bairāgnia,India,Bihar,12543.831477199232
Product 1,Jun,Byndoor,India,Karnataka,40830.369803806585
Product 1,Jun,Bail-Hongal,India,Karnataka,20429.83752291736
Product 1,Jun,Baihar,India,Madhya Pradesh,38122.64599594413
Product 1,Jun,Baidyabāti,India,West Bengal,33626.829861462094
Product 1,Jun,Bahraigh,India,Uttar Pradesh,18046.580874725732
Product 1,Jun,Bahjoi,India,Uttar Pradesh,18119.401176852854
Product 1,Jun,Baheri,India,Uttar Pradesh,41399.069063824056
Product 1,Jun,Baharampur,India,West Bengal,20282.920817484803
Product 1,Jun,Bahādurgarh,India,Haryana,48196.21960484094
Product 1,Jun,Bahādurganj,India,Bihar,30534.55975046299
Product 1,Jun,Bāh,India,Uttar Pradesh,11427.290970404576
Product 1,Jun,Bagulā,India,West Bengal,24045.430385527765
Product 1,Jun,Bāghpat,India,Uttar Pradesh,29569.14991882732
Product 1,Jun,Bāghdogra,India,West Bengal,38369.924634223215
Product 1,Jun,Bāgha Purāna,India,Punjab,22659.98815824453
Product 1,Jun,Bāgepalli,India,Karnataka,27292.537872472123
Product 1,Jun,Bagasra,India,Gujarat,49089.74821328073
Product 1,Jun,Bagar,India,Rajasthan,40930.35678912756
Product 1,Jun,Bagalkot,India,Karnataka,37920.833227910305
Product 1,Jun,Bagaha,India,Bihar,14806.65778445693
Product 1,Jun,Bagaha,India,Bihar,40465.51803434068
Product 1,Jun,Badvel,India,Andhra Pradesh,46665.283320143906
Product 1,Jun,Badūria,India,West Bengal,37788.94259818032
Product 1,Jun,Badnāwar,India,Madhya Pradesh,20270.892015143138
Product 1,Jun,Badlapur,India,Maharashtra,31649.999838239928
Product 1,Jun,Bādāmi,India,Karnataka,40967.60513981711
Product 1,Jun,Badagara,India,Kerala,45802.06110043429
Product 1,Jun,Bada Barabīl,India,Odisha,13638.816296685014
Product 1,Jun,Bachhraon,India,Uttar Pradesh,36915.49755275725
Product 1,Jun,Babrāla,India,Uttar Pradesh,12227.399764337959
Product 1,Jun,Bābra,India,Gujarat,20112.815529790318
Product 1,Jun,Babīna,India,Uttar Pradesh,17231.919906567982
Product 1,Jun,Baberu,India,Uttar Pradesh,12482.479161163606
Product 1,Jun,Bābai,India,Madhya Pradesh,39393.029772280206
Product 1,Jun,Azamgarh,India,Uttar Pradesh,20737.18746091405
Product 1,Jun,Ajodhya,India,Uttar Pradesh,29179.621148765582
Product 1,Jun,Ayakudi,India,Tamil Nadu,14849.262034654079
Product 1,Jun,Avanigadda,India,Andhra Pradesh,15660.345587185268
Product 1,Jun,Avinashi,India,Tamil Nadu,20094.401740184792
Product 1,Jun,Āvadi,India,Tamil Nadu,26130.932294832935
Product 1,Jun,Ausa,India,Maharashtra,15421.676400903363
Product 1,Jun,Aurangābād,India,Bihar,22016.322239866357
Product 1,Jun,Aurangabad,India,Maharashtra,28371.365357076917
Product 1,Jun,Auraiya,India,Uttar Pradesh,21070.446295230402
Product 1,Jun,Aurād,India,Karnataka,26722.796486269945
Product 1,Jun,Attur,India,Tamil Nadu,46467.538088752735
Product 1,Jun,Attingal,India,Kerala,40595.54936463762
Product 1,Jun,Attili,India,Andhra Pradesh,18612.52375037742
Product 1,Jun,Atraulī,India,Uttar Pradesh,42379.648246398
Product 1,Jun,Atmakūr,India,Andhra Pradesh,20088.95121902415
Product 1,Jun,Adirampattinam,India,Tamil Nadu,38954.9646715493
Product 1,Jun,Athni,India,Karnataka,18716.672790758617
Product 1,Jun,Āthagarh,India,Odisha,23830.655243488043
Product 1,Jun,Atarra,India,Uttar Pradesh,34145.3003473439
Product 1,Jun,Āsind,India,Rajasthan,24459.96356318978
Product 1,Jun,Āsika,India,Odisha,41168.26039515354
Product 1,Jun,Asifābād,India,Telangana,28139.724803992056
Product 1,Jun,Ashta,India,Madhya Pradesh,11832.212812148964
Product 1,Jun,Ashta,India,Maharashtra,19684.120659494252
Product 1,Jun,Ashoknagar,India,Madhya Pradesh,17567.029180292124
Product 1,Jun,Āsansol,India,West Bengal,11081.500180808951
Product 1,Jun,Āsandh,India,Haryana,25063.802857902956
Product 1,Jun,Ārvi,India,Maharashtra,12664.35421031244
Product 1,Jun,Aruppukkottai,India,Tamil Nadu,33118.72552587827
Product 1,Jun,Arumuganeri,India,Tamil Nadu,24779.54454204614
Product 1,Jun,Arukutti,India,Kerala,15503.016382472197
Product 1,Jun,Arsikere,India,Karnataka,43362.612549655634
Product 1,Jun,Āron,India,Madhya Pradesh,40399.674588988666
Product 1,Jun,Arkalgūd,India,Karnataka,39847.09121616282
Product 1,Jun,Ariyalūr,India,Tamil Nadu,42375.45380340199
Product 1,Jun,Arcot,India,Tamil Nadu,11905.319161055195
Product 1,Jun,Arāria,India,Bihar,43139.32143325921
Product 1,Jun,Arantāngi,India,Tamil Nadu,36577.62947226221
Product 1,Jun,Ārani,India,Tamil Nadu,38267.372198287754
Product 1,Jun,Ārangaon,India,Maharashtra,20605.989811154854
Product 1,Jun,Arang,India,Chhattisgarh,45680.20195381477
Product 1,Jun,Arāmbāgh,India,West Bengal,25746.823477997055
Product 1,Jun,Arakkonam,India,Tamil Nadu,39418.10493669848
Product 1,Jun,Arrah,India,Bihar,40249.87534501367
Product 1,Jun,Aonla,India,Uttar Pradesh,42201.17921997009
Product 1,Jun,Anūpshahr,India,Uttar Pradesh,41593.33605305891
Product 1,Jun,Anūppur,India,Madhya Pradesh,40751.62786072923
Product 1,Jun,Anūpgarh,India,Rajasthan,34842.41647380989
Product 1,Jun,Anta,India,Rajasthan,12583.630292243031
Product 1,Jun,Anshing,India,Maharashtra,41506.164221328334
Product 1,Jun,Annur,India,Tamil Nadu,34180.44387357118
Product 1,Jun,Annigeri,India,Karnataka,39037.34635455573
Product 1,Jun,Ankleshwar,India,Gujarat,48103.65481501627
Product 1,Jun,Anjār,India,Gujarat,24686.722098948274
Product 1,Jun,Anjangaon,India,Maharashtra,38729.93189939174
Product 1,Jun,Anjad,India,Madhya Pradesh,25719.146320252075
Product 1,Jun,Angul,India,Odisha,28587.576244867367
Product 1,Jun,Angamāli,India,Kerala,47726.79380934349
Product 1,Jun,Anekal,India,Karnataka,22943.331726011478
Product 1,Jun,Andol,India,Telangana,24771.943335177093
Product 1,Jun,Anthiyur,India,Tamil Nadu,31512.33909462108
Product 1,Jun,Āndippatti,India,Tamil Nadu,49019.5764354221
